region,date,metrics,type,value,value1
HJH,2013_9,SD,IDW,14.7744,14.7744
HJH,2014_5,SD,IDW,12.4176,12.4176
HJH,2014_6,SD,IDW,16.8125,16.8125
HJH,2014_7,SD,IDW,15.9674,15.9674
HJH,2014_8,SD,IDW,39.5223,39.5223
HJH,2014_9,SD,IDW,17.8422,17.8422
HJH,2015_5,SD,IDW,5.3254,5.3254
HJH,2015_6,SD,IDW,22.5631,22.5631
HJH,2015_7,SD,IDW,37.4924,37.4924
HJH,2015_8,SD,IDW,15.8372,15.8372
HJH,2015_9,SD,IDW,26.5829,26.5829
HJH,2016_5,SD,IDW,28.0373,28.0373
HJH,2016_6,SD,IDW,26.7821,26.7821
HJH,2016_7,SD,IDW,25.3256,25.3256
HJH,2016_8,SD,IDW,22.84,22.84
HJH,2016_9,SD,IDW,36.6272,36.6272
HQ,1979_5,SD,IDW,9.4376,9.4376
HQ,1979_6,SD,IDW,31.57,31.57
HQ,1979_7,SD,IDW,14.1726,14.1726
HQ,1979_8,SD,IDW,14.5489,14.5489
HQ,1979_9,SD,IDW,15.7425,15.7425
HQ,1980_5,SD,IDW,8.3716,8.3716
HQ,1980_6,SD,IDW,15.2656,15.2656
HQ,1980_7,SD,IDW,21.7104,21.7104
HQ,1980_8,SD,IDW,19.5788,19.5788
HQ,1980_9,SD,IDW,8.1199,8.1199
HQ,1981_5,SD,IDW,9.7915,9.7915
HQ,1981_6,SD,IDW,16.5368,16.5368
HQ,1981_7,SD,IDW,30.9052,30.9052
HQ,1981_8,SD,IDW,28.8538,28.8538
HQ,1981_9,SD,IDW,4.9236,4.9236
HQ,1982_5,SD,IDW,9.9632,9.9632
HQ,1982_6,SD,IDW,5.0035,5.0035
HQ,1982_7,SD,IDW,12.2674,12.2674
HQ,1982_8,SD,IDW,18.6731,18.6731
HQ,1982_9,SD,IDW,9.5648,9.5648
HQ,1983_5,SD,IDW,29.623,29.623
HQ,1983_6,SD,IDW,56.704,56.704
HQ,1983_7,SD,IDW,15.636,15.636
HQ,1983_8,SD,IDW,6.3531,6.3531
HQ,1983_9,SD,IDW,43.5649,43.5649
HQ,1984_5,SD,IDW,9.9812,9.9812
HQ,1984_6,SD,IDW,53.6993,53.6993
HQ,1984_7,SD,IDW,13.847,13.847
HQ,1984_8,SD,IDW,24.7863,24.7863
HQ,1984_9,SD,IDW,25.0535,25.0535
HQ,1985_5,SD,IDW,15.3644,15.3644
HQ,1985_6,SD,IDW,13.3431,13.3431
HQ,1985_7,SD,IDW,14.8068,14.8068
HQ,1985_8,SD,IDW,21.8334,21.8334
HQ,1985_9,SD,IDW,26.0105,26.0105
HQ,1986_5,SD,IDW,2.3361,2.3361
HQ,1986_6,SD,IDW,13.5523,13.5523
HQ,1986_7,SD,IDW,9.3433,9.3433
HQ,1986_8,SD,IDW,12.7566,12.7566
HQ,1986_9,SD,IDW,17.7772,17.7772
HQ,1987_5,SD,IDW,9.7906,9.7906
HQ,1987_6,SD,IDW,17.3026,17.3026
HQ,1987_7,SD,IDW,48.9973,48.9973
HQ,1987_8,SD,IDW,27.2062,27.2062
HQ,1987_9,SD,IDW,14.1072,14.1072
HQ,1988_5,SD,IDW,5.0904,5.0904
HQ,1988_6,SD,IDW,6.1485,6.1485
HQ,1988_7,SD,IDW,18.0356,18.0356
HQ,1988_8,SD,IDW,26.2957,26.2957
HQ,1988_9,SD,IDW,29.96,29.96
HQ,1989_5,SD,IDW,5.4781,5.4781
HQ,1989_6,SD,IDW,7.1221,7.1221
HQ,1989_7,SD,IDW,19.2969,19.2969
HQ,1989_8,SD,IDW,23.5371,23.5371
HQ,1989_9,SD,IDW,21.7636,21.7636
HQ,1990_5,SD,IDW,10.0789,10.0789
HQ,1990_6,SD,IDW,19.444,19.444
HQ,1990_7,SD,IDW,12.973,12.973
HQ,1990_8,SD,IDW,21.1909,21.1909
HQ,1990_9,SD,IDW,22.315,22.315
HQ,1991_5,SD,IDW,15.2156,15.2156
HQ,1991_6,SD,IDW,25.5715,25.5715
HQ,1991_7,SD,IDW,49.1151,49.1151
HQ,1991_8,SD,IDW,6.3004,6.3004
HQ,1991_9,SD,IDW,19.3687,19.3687
HQ,1992_5,SD,IDW,6.2603,6.2603
HQ,1992_6,SD,IDW,16.2043,16.2043
HQ,1992_7,SD,IDW,14.3956,14.3956
HQ,1992_8,SD,IDW,10.8873,10.8873
HQ,1992_9,SD,IDW,31.1963,31.1963
HQ,1993_5,SD,IDW,18.473,18.473
HQ,1993_6,SD,IDW,8.8867,8.8867
HQ,1993_7,SD,IDW,50.164,50.164
HQ,1993_8,SD,IDW,16.7723,16.7723
HQ,1993_9,SD,IDW,8.4876,8.4876
HQ,1994_5,SD,IDW,14.6998,14.6998
HQ,1994_6,SD,IDW,17.0452,17.0452
HQ,1994_7,SD,IDW,10.4568,10.4568
HQ,1994_8,SD,IDW,9.1617,9.1617
HQ,1994_9,SD,IDW,6.4852,6.4852
HQ,1995_5,SD,IDW,8.4565,8.4565
HQ,1995_6,SD,IDW,11.428,11.428
HQ,1995_7,SD,IDW,18.3819,18.3819
HQ,1995_8,SD,IDW,14.7385,14.7385
HQ,1995_9,SD,IDW,1.8591,1.8591
HQ,1996_5,SD,IDW,4.6109,4.6109
HQ,1996_6,SD,IDW,37.0517,37.0517
HQ,1996_7,SD,IDW,14.1408,14.1408
HQ,1996_8,SD,IDW,11.4171,11.4171
HQ,1996_9,SD,IDW,3.2647,3.2647
HQ,1997_5,SD,IDW,6.0069,6.0069
HQ,1997_6,SD,IDW,11.6939,11.6939
HQ,1997_7,SD,IDW,26.9367,26.9367
HQ,1997_8,SD,IDW,24.7298,24.7298
HQ,1997_9,SD,IDW,4.3775,4.3775
HQ,1998_5,SD,IDW,12.2594,12.2594
HQ,1998_6,SD,IDW,9.4922,9.4922
HQ,1998_7,SD,IDW,10.8467,10.8467
HQ,1998_8,SD,IDW,34.7972,34.7972
HQ,1998_9,SD,IDW,22.5005,22.5005
HQ,1999_5,SD,IDW,9.929,9.929
HQ,1999_6,SD,IDW,83.7118,83.7118
HQ,1999_7,SD,IDW,14.0744,14.0744
HQ,1999_8,SD,IDW,18.2454,18.2454
HQ,1999_9,SD,IDW,17.9297,17.9297
HQ,2000_5,SD,IDW,10.53,10.53
HQ,2000_6,SD,IDW,10.8903,10.8903
HQ,2000_7,SD,IDW,17.8961,17.8961
HQ,2000_8,SD,IDW,9.6199,9.6199
HQ,2000_9,SD,IDW,10.5045,10.5045
HQ,2001_5,SD,IDW,7.1317,7.1317
HQ,2001_6,SD,IDW,31.6399,31.6399
HQ,2001_7,SD,IDW,17.1567,17.1567
HQ,2001_8,SD,IDW,22.6145,22.6145
HQ,2001_9,SD,IDW,6.3009,6.3009
HQ,2002_5,SD,IDW,9.7515,9.7515
HQ,2002_6,SD,IDW,41.8564,41.8564
HQ,2002_7,SD,IDW,15.9107,15.9107
HQ,2002_8,SD,IDW,25.5485,25.5485
HQ,2002_9,SD,IDW,6.2436,6.2436
HQ,2003_5,SD,IDW,6.6296,6.6296
HQ,2003_6,SD,IDW,11.0814,11.0814
HQ,2003_7,SD,IDW,41.3586,41.3586
HQ,2003_8,SD,IDW,21.1522,21.1522
HQ,2003_9,SD,IDW,6.5069,6.5069
HQ,2004_5,SD,IDW,4.8638,4.8638
HQ,2004_6,SD,IDW,16.7994,16.7994
HQ,2004_7,SD,IDW,12.6238,12.6238
HQ,2004_8,SD,IDW,8.6468,8.6468
HQ,2004_9,SD,IDW,11.8345,11.8345
HQ,2005_5,SD,IDW,8.6639,8.6639
HQ,2005_6,SD,IDW,11.987,11.987
HQ,2005_7,SD,IDW,42.6861,42.6861
HQ,2005_8,SD,IDW,18.1942,18.1942
HQ,2005_9,SD,IDW,9.4252,9.4252
HQ,2006_5,SD,IDW,13.2871,13.2871
HQ,2006_6,SD,IDW,5.9292,5.9292
HQ,2006_7,SD,IDW,37.0763,37.0763
HQ,2006_8,SD,IDW,10.2199,10.2199
HQ,2006_9,SD,IDW,13.8819,13.8819
HQ,2007_5,SD,IDW,11.0334,11.0334
HQ,2007_6,SD,IDW,18.2803,18.2803
HQ,2007_7,SD,IDW,57.8555,57.8555
HQ,2007_8,SD,IDW,19.7672,19.7672
HQ,2007_9,SD,IDW,23.694,23.694
HQ,2008_5,SD,IDW,14.768,14.768
HQ,2008_6,SD,IDW,44.1541,44.1541
HQ,2008_7,SD,IDW,17.3898,17.3898
HQ,2008_8,SD,IDW,14.1915,14.1915
HQ,2008_9,SD,IDW,11.4567,11.4567
HQ,2009_5,SD,IDW,1.6262,1.6262
HQ,2009_6,SD,IDW,30.948,30.948
HQ,2009_7,SD,IDW,39.6045,39.6045
HQ,2009_8,SD,IDW,22.3657,22.3657
HQ,2009_9,SD,IDW,8.3293,8.3293
HQ,2010_5,SD,IDW,8.5445,8.5445
HQ,2010_6,SD,IDW,15.9978,15.9978
HQ,2010_7,SD,IDW,34.0094,34.0094
HQ,2010_8,SD,IDW,11.0886,11.0886
HQ,2010_9,SD,IDW,22.5547,22.5547
HQ,2011_5,SD,IDW,4.971,4.971
HQ,2011_6,SD,IDW,36.2729,36.2729
HQ,2011_7,SD,IDW,34.5447,34.5447
HQ,2011_8,SD,IDW,61.3771,61.3771
HQ,2011_9,SD,IDW,8.7105,8.7105
HQ,2012_5,SD,IDW,21.7481,21.7481
HQ,2012_6,SD,IDW,22.6465,22.6465
HQ,2012_7,SD,IDW,15.1057,15.1057
HQ,2012_8,SD,IDW,41.663,41.663
HQ,2012_9,SD,IDW,13.3755,13.3755
HQ,2013_5,SD,IDW,14.8283,14.8283
HQ,2013_6,SD,IDW,11.8494,11.8494
HQ,2013_7,SD,IDW,31.8351,31.8351
HQ,2013_8,SD,IDW,9.6342,9.6342
HQ,2013_9,SD,IDW,7.4718,7.4718
HQ,2014_5,SD,IDW,6.4056,6.4056
HQ,2014_6,SD,IDW,28.5403,28.5403
HQ,2014_7,SD,IDW,22.7377,22.7377
HQ,2014_8,SD,IDW,11.1631,11.1631
HQ,2014_9,SD,IDW,6.3147,6.3147
HQ,2015_5,SD,IDW,16.4254,16.4254
HQ,2015_6,SD,IDW,93.662,93.662
HQ,2015_7,SD,IDW,25.8266,25.8266
HQ,2015_8,SD,IDW,12.6534,12.6534
HQ,2015_9,SD,IDW,16.7525,16.7525
HQ,2016_5,SD,IDW,21.1565,21.1565
HQ,2016_6,SD,IDW,31.5242,31.5242
HQ,2016_7,SD,IDW,63.2879,63.2879
HQ,2016_8,SD,IDW,6.896,6.896
HQ,2016_9,SD,IDW,46.7209,46.7209
HX,1979_5,SD,IDW,10.5902,10.5902
HX,1979_6,SD,IDW,25.4679,25.4679
HX,1979_7,SD,IDW,21.881,21.881
HX,1979_8,SD,IDW,22.538,22.538
HX,1979_9,SD,IDW,15.1333,15.1333
HX,1980_5,SD,IDW,13.0948,13.0948
HX,1980_6,SD,IDW,18.6842,18.6842
HX,1980_7,SD,IDW,42.7641,42.7641
HX,1980_8,SD,IDW,82.0147,82.0147
HX,1980_9,SD,IDW,19.7182,19.7182
HX,1981_5,SD,IDW,16.2509,16.2509
HX,1981_6,SD,IDW,18.3365,18.3365
HX,1981_7,SD,IDW,17.9421,17.9421
HX,1981_8,SD,IDW,20.74,20.74
HX,1981_9,SD,IDW,9.895,9.895
HX,1982_5,SD,IDW,12.9773,12.9773
HX,1982_6,SD,IDW,17.3151,17.3151
HX,1982_7,SD,IDW,64.8452,64.8452
HX,1982_8,SD,IDW,13.5672,13.5672
HX,1982_9,SD,IDW,7.72,7.72
HX,1983_5,SD,IDW,32.4439,32.4439
HX,1983_6,SD,IDW,50.0566,50.0566
HX,1983_7,SD,IDW,14.739,14.739
HX,1983_8,SD,IDW,9.5826,9.5826
HX,1983_9,SD,IDW,80.148,80.148
HX,1984_5,SD,IDW,23.381,23.381
HX,1984_6,SD,IDW,55.9818,55.9818
HX,1984_7,SD,IDW,22.8758,22.8758
HX,1984_8,SD,IDW,13.481,13.481
HX,1984_9,SD,IDW,25.1143,25.1143
HX,1985_5,SD,IDW,9.9885,9.9885
HX,1985_6,SD,IDW,23.1328,23.1328
HX,1985_7,SD,IDW,44.6902,44.6902
HX,1985_8,SD,IDW,33.2348,33.2348
HX,1985_9,SD,IDW,28.5744,28.5744
HX,1986_5,SD,IDW,6.5564,6.5564
HX,1986_6,SD,IDW,50.1091,50.1091
HX,1986_7,SD,IDW,40.9755,40.9755
HX,1986_8,SD,IDW,11.66,11.66
HX,1986_9,SD,IDW,27.767,27.767
HX,1987_5,SD,IDW,16.6615,16.6615
HX,1987_6,SD,IDW,21.3244,21.3244
HX,1987_7,SD,IDW,58.4467,58.4467
HX,1987_8,SD,IDW,20.9365,20.9365
HX,1987_9,SD,IDW,33.6331,33.6331
HX,1988_5,SD,IDW,8.6449,8.6449
HX,1988_6,SD,IDW,37.275,37.275
HX,1988_7,SD,IDW,42.8488,42.8488
HX,1988_8,SD,IDW,22.4621,22.4621
HX,1988_9,SD,IDW,21.6099,21.6099
HX,1989_5,SD,IDW,12.263,12.263
HX,1989_6,SD,IDW,8.796,8.796
HX,1989_7,SD,IDW,50.5481,50.5481
HX,1989_8,SD,IDW,27.2616,27.2616
HX,1989_9,SD,IDW,35.7248,35.7248
HX,1990_5,SD,IDW,14.1408,14.1408
HX,1990_6,SD,IDW,9.6121,9.6121
HX,1990_7,SD,IDW,17.5832,17.5832
HX,1990_8,SD,IDW,48.9281,48.9281
HX,1990_9,SD,IDW,30.4683,30.4683
HX,1991_5,SD,IDW,13.743,13.743
HX,1991_6,SD,IDW,67.9921,67.9921
HX,1991_7,SD,IDW,54.9603,54.9603
HX,1991_8,SD,IDW,45.2504,45.2504
HX,1991_9,SD,IDW,17.0752,17.0752
HX,1992_5,SD,IDW,5.9289,5.9289
HX,1992_6,SD,IDW,9.3622,9.3622
HX,1992_7,SD,IDW,13.4782,13.4782
HX,1992_8,SD,IDW,17.207,17.207
HX,1992_9,SD,IDW,49.387,49.387
HX,1993_5,SD,IDW,12.9768,12.9768
HX,1993_6,SD,IDW,11.7219,11.7219
HX,1993_7,SD,IDW,48.8963,48.8963
HX,1993_8,SD,IDW,61.666,61.666
HX,1993_9,SD,IDW,13.9345,13.9345
HX,1994_5,SD,IDW,12.8818,12.8818
HX,1994_6,SD,IDW,11.8152,11.8152
HX,1994_7,SD,IDW,11.2125,11.2125
HX,1994_8,SD,IDW,28.5572,28.5572
HX,1994_9,SD,IDW,9.5166,9.5166
HX,1995_5,SD,IDW,19.3952,19.3952
HX,1995_6,SD,IDW,15.756,15.756
HX,1995_7,SD,IDW,21.4939,21.4939
HX,1995_8,SD,IDW,34.8461,34.8461
HX,1995_9,SD,IDW,3.7049,3.7049
HX,1996_5,SD,IDW,12.8722,12.8722
HX,1996_6,SD,IDW,47.1364,47.1364
HX,1996_7,SD,IDW,20.9245,20.9245
HX,1996_8,SD,IDW,22.553,22.553
HX,1996_9,SD,IDW,12.6735,12.6735
HX,1997_5,SD,IDW,19.5693,19.5693
HX,1997_6,SD,IDW,27.8189,27.8189
HX,1997_7,SD,IDW,22.859,22.859
HX,1997_8,SD,IDW,23.6268,23.6268
HX,1997_9,SD,IDW,4.7298,4.7298
HX,1998_5,SD,IDW,6.5539,6.5539
HX,1998_6,SD,IDW,10.417,10.417
HX,1998_7,SD,IDW,38.8587,38.8587
HX,1998_8,SD,IDW,17.2596,17.2596
HX,1998_9,SD,IDW,44.5234,44.5234
HX,1999_5,SD,IDW,10.342,10.342
HX,1999_6,SD,IDW,118.2378,118.2378
HX,1999_7,SD,IDW,16.4207,16.4207
HX,1999_8,SD,IDW,41.0031,41.0031
HX,1999_9,SD,IDW,15.1926,15.1926
HX,2000_5,SD,IDW,19.7815,19.7815
HX,2000_6,SD,IDW,28.0853,28.0853
HX,2000_7,SD,IDW,17.3106,17.3106
HX,2000_8,SD,IDW,20.2254,20.2254
HX,2000_9,SD,IDW,8.1493,8.1493
HX,2001_5,SD,IDW,11.2826,11.2826
HX,2001_6,SD,IDW,60.6486,60.6486
HX,2001_7,SD,IDW,33.1572,33.1572
HX,2001_8,SD,IDW,34.4144,34.4144
HX,2001_9,SD,IDW,5.1028,5.1028
HX,2002_5,SD,IDW,15.9185,15.9185
HX,2002_6,SD,IDW,44.0566,44.0566
HX,2002_7,SD,IDW,21.627,21.627
HX,2002_8,SD,IDW,20.8627,20.8627
HX,2002_9,SD,IDW,14.1016,14.1016
HX,2003_5,SD,IDW,10.7094,10.7094
HX,2003_6,SD,IDW,17.8078,17.8078
HX,2003_7,SD,IDW,116.8084,116.8084
HX,2003_8,SD,IDW,16.7815,16.7815
HX,2003_9,SD,IDW,9.9404,9.9404
HX,2004_5,SD,IDW,13.4289,13.4289
HX,2004_6,SD,IDW,44.252,44.252
HX,2004_7,SD,IDW,17.1961,17.1961
HX,2004_8,SD,IDW,16.4171,16.4171
HX,2004_9,SD,IDW,16.1065,16.1065
HX,2005_5,SD,IDW,7.2738,7.2738
HX,2005_6,SD,IDW,7.3889,7.3889
HX,2005_7,SD,IDW,69.4817,69.4817
HX,2005_8,SD,IDW,17.9125,17.9125
HX,2005_9,SD,IDW,13.2135,13.2135
HX,2006_5,SD,IDW,13.9545,13.9545
HX,2006_6,SD,IDW,19.3066,19.3066
HX,2006_7,SD,IDW,38.5051,38.5051
HX,2006_8,SD,IDW,13.7874,13.7874
HX,2006_9,SD,IDW,14.5919,14.5919
HX,2007_5,SD,IDW,8.1475,8.1475
HX,2007_6,SD,IDW,15.4381,15.4381
HX,2007_7,SD,IDW,118.1337,118.1337
HX,2007_8,SD,IDW,17.1543,17.1543
HX,2007_9,SD,IDW,34.3466,34.3466
HX,2008_5,SD,IDW,12.9146,12.9146
HX,2008_6,SD,IDW,41.077,41.077
HX,2008_7,SD,IDW,30.1157,30.1157
HX,2008_8,SD,IDW,22.4786,22.4786
HX,2008_9,SD,IDW,24.6911,24.6911
HX,2009_5,SD,IDW,4.7785,4.7785
HX,2009_6,SD,IDW,23.2076,23.2076
HX,2009_7,SD,IDW,68.8112,68.8112
HX,2009_8,SD,IDW,52.952,52.952
HX,2009_9,SD,IDW,24.4187,24.4187
HX,2010_5,SD,IDW,21.7791,21.7791
HX,2010_6,SD,IDW,17.6037,17.6037
HX,2010_7,SD,IDW,28.3052,28.3052
HX,2010_8,SD,IDW,25.6463,25.6463
HX,2010_9,SD,IDW,23.7112,23.7112
HX,2011_5,SD,IDW,5.6385,5.6385
HX,2011_6,SD,IDW,62.9998,62.9998
HX,2011_7,SD,IDW,28.2816,28.2816
HX,2011_8,SD,IDW,50.8891,50.8891
HX,2011_9,SD,IDW,12.5099,12.5099
HX,2012_5,SD,IDW,42.8095,42.8095
HX,2012_6,SD,IDW,19.4744,19.4744
HX,2012_7,SD,IDW,40.4755,40.4755
HX,2012_8,SD,IDW,57.0224,57.0224
HX,2012_9,SD,IDW,24.6387,24.6387
HX,2013_5,SD,IDW,15.1375,15.1375
HX,2013_6,SD,IDW,16.6393,16.6393
HX,2013_7,SD,IDW,25.3858,25.3858
HX,2013_8,SD,IDW,9.4096,9.4096
HX,2013_9,SD,IDW,7.0339,7.0339
HX,2014_5,SD,IDW,24.8867,24.8867
HX,2014_6,SD,IDW,10.0452,10.0452
HX,2014_7,SD,IDW,36.9775,36.9775
HX,2014_8,SD,IDW,15.4618,15.4618
HX,2014_9,SD,IDW,11.7008,11.7008
HX,2015_5,SD,IDW,40.5485,40.5485
HX,2015_6,SD,IDW,136.1408,136.1408
HX,2015_7,SD,IDW,24.3028,24.3028
HX,2015_8,SD,IDW,40.3895,40.3895
HX,2015_9,SD,IDW,20.111,20.111
HX,2016_5,SD,IDW,26.1929,26.1929
HX,2016_6,SD,IDW,72.0909,72.0909
HX,2016_7,SD,IDW,47.0469,47.0469
HX,2016_8,SD,IDW,17.738,17.738
HX,2016_9,SD,IDW,43.2778,43.2778
PDPX,1979_5,SD,IDW,3.8443,3.8443
PDPX,1979_6,SD,IDW,4.3197,4.3197
PDPX,1979_7,SD,IDW,6.5876,6.5876
PDPX,1979_8,SD,IDW,12.1519,12.1519
PDPX,1979_9,SD,IDW,16.1163,16.1163
PDPX,1980_5,SD,IDW,12.2914,12.2914
PDPX,1980_6,SD,IDW,13.9554,13.9554
PDPX,1980_7,SD,IDW,19.3424,19.3424
PDPX,1980_8,SD,IDW,39.1965,39.1965
PDPX,1980_9,SD,IDW,20.5571,20.5571
PDPX,1981_5,SD,IDW,12.2395,12.2395
PDPX,1981_6,SD,IDW,14.2328,14.2328
PDPX,1981_7,SD,IDW,16.0758,16.0758
PDPX,1981_8,SD,IDW,9.7625,9.7625
PDPX,1981_9,SD,IDW,6.1252,6.1252
PDPX,1982_5,SD,IDW,15.1201,15.1201
PDPX,1982_6,SD,IDW,15.095,15.095
PDPX,1982_7,SD,IDW,39.3424,39.3424
PDPX,1982_8,SD,IDW,13.391,13.391
PDPX,1982_9,SD,IDW,7.5942,7.5942
PDPX,1983_5,SD,IDW,8.4146,8.4146
PDPX,1983_6,SD,IDW,22.4114,22.4114
PDPX,1983_7,SD,IDW,6.2906,6.2906
PDPX,1983_8,SD,IDW,8.1923,8.1923
PDPX,1983_9,SD,IDW,45.8674,45.8674
PDPX,1984_5,SD,IDW,5.6701,5.6701
PDPX,1984_6,SD,IDW,22.6843,22.6843
PDPX,1984_7,SD,IDW,35.5668,35.5668
PDPX,1984_8,SD,IDW,18.6505,18.6505
PDPX,1984_9,SD,IDW,16.4623,16.4623
PDPX,1985_5,SD,IDW,15.3401,15.3401
PDPX,1985_6,SD,IDW,7.0132,7.0132
PDPX,1985_7,SD,IDW,15.244,15.244
PDPX,1985_8,SD,IDW,26.1873,26.1873
PDPX,1985_9,SD,IDW,21.0376,21.0376
PDPX,1986_5,SD,IDW,6.8428,6.8428
PDPX,1986_6,SD,IDW,43.635,43.635
PDPX,1986_7,SD,IDW,27.8461,27.8461
PDPX,1986_8,SD,IDW,20.7106,20.7106
PDPX,1986_9,SD,IDW,33.0444,33.0444
PDPX,1987_5,SD,IDW,16.0386,16.0386
PDPX,1987_6,SD,IDW,15.2929,15.2929
PDPX,1987_7,SD,IDW,20.3604,20.3604
PDPX,1987_8,SD,IDW,22.2555,22.2555
PDPX,1987_9,SD,IDW,10.2998,10.2998
PDPX,1988_5,SD,IDW,3.7455,3.7455
PDPX,1988_6,SD,IDW,12.3289,12.3289
PDPX,1988_7,SD,IDW,28.773,28.773
PDPX,1988_8,SD,IDW,11.1683,11.1683
PDPX,1988_9,SD,IDW,20.3509,20.3509
PDPX,1989_5,SD,IDW,4.1885,4.1885
PDPX,1989_6,SD,IDW,3.5713,3.5713
PDPX,1989_7,SD,IDW,26.9043,26.9043
PDPX,1989_8,SD,IDW,18.5011,18.5011
PDPX,1989_9,SD,IDW,8.3544,8.3544
PDPX,1990_5,SD,IDW,7.6116,7.6116
PDPX,1990_6,SD,IDW,8.0206,8.0206
PDPX,1990_7,SD,IDW,7.6902,7.6902
PDPX,1990_8,SD,IDW,10.892,10.892
PDPX,1990_9,SD,IDW,10.2828,10.2828
PDPX,1991_5,SD,IDW,8.1796,8.1796
PDPX,1991_6,SD,IDW,11.5882,11.5882
PDPX,1991_7,SD,IDW,41.0528,41.0528
PDPX,1991_8,SD,IDW,35.3173,35.3173
PDPX,1991_9,SD,IDW,22.6976,22.6976
PDPX,1992_5,SD,IDW,4.1282,4.1282
PDPX,1992_6,SD,IDW,8.1782,8.1782
PDPX,1992_7,SD,IDW,8.4361,8.4361
PDPX,1992_8,SD,IDW,9.8603,9.8603
PDPX,1992_9,SD,IDW,8.369,8.369
PDPX,1993_5,SD,IDW,11.6754,11.6754
PDPX,1993_6,SD,IDW,13.3421,13.3421
PDPX,1993_7,SD,IDW,39.5632,39.5632
PDPX,1993_8,SD,IDW,81.9766,81.9766
PDPX,1993_9,SD,IDW,27.3678,27.3678
PDPX,1994_5,SD,IDW,2.8031,2.8031
PDPX,1994_6,SD,IDW,27.1232,27.1232
PDPX,1994_7,SD,IDW,2.5007,2.5007
PDPX,1994_8,SD,IDW,11.2933,11.2933
PDPX,1994_9,SD,IDW,7.2181,7.2181
PDPX,1995_5,SD,IDW,3.9081,3.9081
PDPX,1995_6,SD,IDW,19.6473,19.6473
PDPX,1995_7,SD,IDW,17.9496,17.9496
PDPX,1995_8,SD,IDW,8.1342,8.1342
PDPX,1995_9,SD,IDW,1.1868,1.1868
PDPX,1996_5,SD,IDW,2.7027,2.7027
PDPX,1996_6,SD,IDW,9.773,9.773
PDPX,1996_7,SD,IDW,22.5478,22.5478
PDPX,1996_8,SD,IDW,15.8708,15.8708
PDPX,1996_9,SD,IDW,3.6173,3.6173
PDPX,1997_5,SD,IDW,7.7429,7.7429
PDPX,1997_6,SD,IDW,22.7349,22.7349
PDPX,1997_7,SD,IDW,35.5135,35.5135
PDPX,1997_8,SD,IDW,14.2696,14.2696
PDPX,1997_9,SD,IDW,2.5825,2.5825
PDPX,1998_5,SD,IDW,9.9726,9.9726
PDPX,1998_6,SD,IDW,4.6777,4.6777
PDPX,1998_7,SD,IDW,15.6378,15.6378
PDPX,1998_8,SD,IDW,7.3495,7.3495
PDPX,1998_9,SD,IDW,6.0431,6.0431
PDPX,1999_5,SD,IDW,7.8696,7.8696
PDPX,1999_6,SD,IDW,28.9801,28.9801
PDPX,1999_7,SD,IDW,12.1607,12.1607
PDPX,1999_8,SD,IDW,22.1402,22.1402
PDPX,1999_9,SD,IDW,19.3296,19.3296
PDPX,2000_5,SD,IDW,10.086,10.086
PDPX,2000_6,SD,IDW,7.5224,7.5224
PDPX,2000_7,SD,IDW,16.1435,16.1435
PDPX,2000_8,SD,IDW,18.6381,18.6381
PDPX,2000_9,SD,IDW,12.7229,12.7229
PDPX,2001_5,SD,IDW,3.5644,3.5644
PDPX,2001_6,SD,IDW,34.2465,34.2465
PDPX,2001_7,SD,IDW,19.7089,19.7089
PDPX,2001_8,SD,IDW,40.7388,40.7388
PDPX,2001_9,SD,IDW,8.6438,8.6438
PDPX,2002_5,SD,IDW,8.2817,8.2817
PDPX,2002_6,SD,IDW,12.7201,12.7201
PDPX,2002_7,SD,IDW,9.0539,9.0539
PDPX,2002_8,SD,IDW,25.8927,25.8927
PDPX,2002_9,SD,IDW,7.016,7.016
PDPX,2003_5,SD,IDW,6.4211,6.4211
PDPX,2003_6,SD,IDW,17.2366,17.2366
PDPX,2003_7,SD,IDW,19.4271,19.4271
PDPX,2003_8,SD,IDW,13.7397,13.7397
PDPX,2003_9,SD,IDW,15.9483,15.9483
PDPX,2004_5,SD,IDW,3.7018,3.7018
PDPX,2004_6,SD,IDW,26.825,26.825
PDPX,2004_7,SD,IDW,23.7615,23.7615
PDPX,2004_8,SD,IDW,24.7183,24.7183
PDPX,2004_9,SD,IDW,16.5706,16.5706
PDPX,2005_5,SD,IDW,12.0526,12.0526
PDPX,2005_6,SD,IDW,7.1668,7.1668
PDPX,2005_7,SD,IDW,10.5755,10.5755
PDPX,2005_8,SD,IDW,27.0832,27.0832
PDPX,2005_9,SD,IDW,13.7922,13.7922
PDPX,2006_5,SD,IDW,6.4337,6.4337
PDPX,2006_6,SD,IDW,27.4662,27.4662
PDPX,2006_7,SD,IDW,53.5123,53.5123
PDPX,2006_8,SD,IDW,15.9474,15.9474
PDPX,2006_9,SD,IDW,7.3853,7.3853
PDPX,2007_5,SD,IDW,9.5437,9.5437
PDPX,2007_6,SD,IDW,21.073,21.073
PDPX,2007_7,SD,IDW,45.0873,45.0873
PDPX,2007_8,SD,IDW,31.8688,31.8688
PDPX,2007_9,SD,IDW,14.1616,14.1616
PDPX,2008_5,SD,IDW,25.6403,25.6403
PDPX,2008_6,SD,IDW,18.1014,18.1014
PDPX,2008_7,SD,IDW,9.2457,9.2457
