region,date,metrics,type,value
HX,1992_7,SF,IDW,5552.7468
HX,1992_8,SF,IDW,5618.4554
HX,1992_9,SF,IDW,5599.7023
HX,1993_5,SF,IDW,5595.0268
HX,1993_6,SF,IDW,5638.4655
HX,1993_7,SF,IDW,5592.2592
HX,1993_8,SF,IDW,5654.4915
HX,1993_9,SF,IDW,5589.6448
HX,1994_5,SF,IDW,5588.7941
HX,1994_6,SF,IDW,5605.5513
HX,1994_7,SF,IDW,5553.6933
HX,1994_8,SF,IDW,5574.022
HX,1994_9,SF,IDW,5545.3915
HX,1995_5,SF,IDW,5613.5159
HX,1995_6,SF,IDW,5654.7566
HX,1995_7,SF,IDW,5598.4515
HX,1995_8,SF,IDW,5593.9349
HX,1995_9,SF,IDW,5533.7324
HX,1996_5,SF,IDW,5562.9429
HX,1996_6,SF,IDW,5653.9988
HX,1996_7,SF,IDW,5677.2095
HX,1996_8,SF,IDW,5584.6983
HX,1996_9,SF,IDW,5549.6177
HX,1997_5,SF,IDW,5598.4895
HX,1997_6,SF,IDW,5583.2452
HX,1997_7,SF,IDW,5584.8782
HX,1997_8,SF,IDW,5612.4664
HX,1997_9,SF,IDW,5533.8053
HX,1998_5,SF,IDW,5576.2493
HX,1998_6,SF,IDW,5645.9941
HX,1998_7,SF,IDW,5629.7947
HX,1998_8,SF,IDW,5575.5732
HX,1998_9,SF,IDW,5574.8223
HX,1999_5,SF,IDW,5582.5371
HX,1999_6,SF,IDW,5804.0001
HX,1999_7,SF,IDW,5581.1145
HX,1999_8,SF,IDW,5670.7044
HX,1999_9,SF,IDW,5554.5442
HX,2000_5,SF,IDW,5612.3035
HX,2000_6,SF,IDW,5629.1515
HX,2000_7,SF,IDW,5580.33
HX,2000_8,SF,IDW,5607.5484
HX,2000_9,SF,IDW,5565.1164
HX,2001_5,SF,IDW,5550.58
HX,2001_6,SF,IDW,5644.0021
HX,2001_7,SF,IDW,5617.6161
HX,2001_8,SF,IDW,5651.0873
HX,2001_9,SF,IDW,5540.7147
HX,2002_5,SF,IDW,5641.9148
HX,2002_6,SF,IDW,5668.8338
HX,2002_7,SF,IDW,5582.8046
HX,2002_8,SF,IDW,5614.8354
HX,2002_9,SF,IDW,5566.4579
HX,2003_5,SF,IDW,5553.5599
HX,2003_6,SF,IDW,5613.1071
HX,2003_7,SF,IDW,5705.5081
HX,2003_8,SF,IDW,5560.1631
HX,2003_9,SF,IDW,5555.5835
HX,2004_5,SF,IDW,5604.5529
HX,2004_6,SF,IDW,5663.2904
HX,2004_7,SF,IDW,5580.6885
HX,2004_8,SF,IDW,5574.0722
HX,2004_9,SF,IDW,5550.2375
HX,2005_5,SF,IDW,5570.256
HX,2005_6,SF,IDW,5572.8728
HX,2005_7,SF,IDW,5636.1654
HX,2005_8,SF,IDW,5619.8597
HX,2005_9,SF,IDW,5572.5775
HX,2006_5,SF,IDW,5587.5234
HX,2006_6,SF,IDW,5583.3662
HX,2006_7,SF,IDW,5672.0425
HX,2006_8,SF,IDW,5562.3184
HX,2006_9,SF,IDW,5588.0898
HX,2007_5,SF,IDW,5567.798
HX,2007_6,SF,IDW,5574.5966
HX,2007_7,SF,IDW,5698.7655
HX,2007_8,SF,IDW,5586.8938
HX,2007_9,SF,IDW,5600.8948
HX,2008_5,SF,IDW,5588.5983
HX,2008_6,SF,IDW,5629.4798
HX,2008_7,SF,IDW,5630.4962
HX,2008_8,SF,IDW,5599.5102
HX,2008_9,SF,IDW,5562.9927
HX,2009_5,SF,IDW,5560.9317
HX,2009_6,SF,IDW,5658.877
HX,2009_7,SF,IDW,5721.3667
HX,2009_8,SF,IDW,5622.5965
HX,2009_9,SF,IDW,5574.8944
HX,2010_5,SF,IDW,5566.2868
HX,2010_6,SF,IDW,5560.9851
HX,2010_7,SF,IDW,5684.0819
HX,2010_8,SF,IDW,5574.1033
HX,2010_9,SF,IDW,5590.5778
HX,2011_5,SF,IDW,5553.9449
HX,2011_6,SF,IDW,5712.3961
HX,2011_7,SF,IDW,5642.208
HX,2011_8,SF,IDW,5736.7035
HX,2011_9,SF,IDW,5542.3442
HX,2012_5,SF,IDW,5583.0688
HX,2012_6,SF,IDW,5564.1176
HX,2012_7,SF,IDW,5623.9148
HX,2012_8,SF,IDW,5667.2808
HX,2012_9,SF,IDW,5571.3081
HX,2013_5,SF,IDW,5607.2348
HX,2013_6,SF,IDW,5618.562
HX,2013_7,SF,IDW,5608.4982
HX,2013_8,SF,IDW,5571.3517
HX,2013_9,SF,IDW,5567.8985
HX,2014_5,SF,IDW,5560.72
HX,2014_6,SF,IDW,5605.3224
HX,2014_7,SF,IDW,5696.0866
HX,2014_8,SF,IDW,5644.2643
HX,2014_9,SF,IDW,5569.9858
HX,2015_5,SF,IDW,5603.9183
HX,2015_6,SF,IDW,5846.3299
HX,2015_7,SF,IDW,5609.9781
HX,2015_8,SF,IDW,5607.0219
HX,2015_9,SF,IDW,5594.9381
HX,2016_5,SF,IDW,5644.3465
HX,2016_6,SF,IDW,5692.8842
HX,2016_7,SF,IDW,5744.3175
HX,2016_8,SF,IDW,5560.0975
HX,2016_9,SF,IDW,5729.592
PDPX,1979_5,SF,IDW,6158.7621
PDPX,1979_6,SF,IDW,6192.9122
PDPX,1979_7,SF,IDW,6192.5345
PDPX,1979_8,SF,IDW,6181.5676
PDPX,1979_9,SF,IDW,6173.9937
PDPX,1980_5,SF,IDW,6176.37
PDPX,1980_6,SF,IDW,6209.8953
PDPX,1980_7,SF,IDW,6205.1371
PDPX,1980_8,SF,IDW,6353.1928
PDPX,1980_9,SF,IDW,6200.8378
PDPX,1981_5,SF,IDW,6170.3434
PDPX,1981_6,SF,IDW,6202.3499
PDPX,1981_7,SF,IDW,6217.5095
PDPX,1981_8,SF,IDW,6177.3449
PDPX,1981_9,SF,IDW,6165.6611
PDPX,1982_5,SF,IDW,6166.1632
PDPX,1982_6,SF,IDW,6184.4587
PDPX,1982_7,SF,IDW,6285.6978
PDPX,1982_8,SF,IDW,6185.7774
PDPX,1982_9,SF,IDW,6148.1623
PDPX,1983_5,SF,IDW,6223.7574
PDPX,1983_6,SF,IDW,6277.443
PDPX,1983_7,SF,IDW,6174.2876
PDPX,1983_8,SF,IDW,6155.6403
PDPX,1983_9,SF,IDW,6318.6638
PDPX,1984_5,SF,IDW,6198.2795
PDPX,1984_6,SF,IDW,6201.6845
PDPX,1984_7,SF,IDW,6202.6797
PDPX,1984_8,SF,IDW,6169.0251
PDPX,1984_9,SF,IDW,6173.3546
PDPX,1985_5,SF,IDW,6216.3051
PDPX,1985_6,SF,IDW,6203.9432
PDPX,1985_7,SF,IDW,6273.9986
PDPX,1985_8,SF,IDW,6202.3482
PDPX,1985_9,SF,IDW,6224.1487
PDPX,1986_5,SF,IDW,6171.0696
PDPX,1986_6,SF,IDW,6282.8283
PDPX,1986_7,SF,IDW,6241.4175
PDPX,1986_8,SF,IDW,6181.0926
PDPX,1986_9,SF,IDW,6212.7465
PDPX,1987_5,SF,IDW,6191.5867
PDPX,1987_6,SF,IDW,6185.2519
PDPX,1987_7,SF,IDW,6323.1666
PDPX,1987_8,SF,IDW,6226.5999
PDPX,1987_9,SF,IDW,6192.2576
PDPX,1988_5,SF,IDW,6198.5123
PDPX,1988_6,SF,IDW,6181.7221
PDPX,1988_7,SF,IDW,6203.2296
PDPX,1988_8,SF,IDW,6173.0404
PDPX,1988_9,SF,IDW,6206.6482
PDPX,1989_5,SF,IDW,6180.269
PDPX,1989_6,SF,IDW,6192.1563
PDPX,1989_7,SF,IDW,6272.9791
PDPX,1989_8,SF,IDW,6226.6369
PDPX,1989_9,SF,IDW,6209.9921
PDPX,1990_5,SF,IDW,6182.8844
PDPX,1990_6,SF,IDW,6193.786
PDPX,1990_7,SF,IDW,6144.2161
PDPX,1990_8,SF,IDW,6289.4441
PDPX,1990_9,SF,IDW,6223.7883
PDPX,1991_5,SF,IDW,6177.1858
PDPX,1991_6,SF,IDW,6326.8914
PDPX,1991_7,SF,IDW,6245.0948
PDPX,1991_8,SF,IDW,6209.9894
PDPX,1991_9,SF,IDW,6208.8187
PDPX,1992_5,SF,IDW,6165.1181
PDPX,1992_6,SF,IDW,6188.4082
PDPX,1992_7,SF,IDW,6143.188
PDPX,1992_8,SF,IDW,6238.5805
PDPX,1992_9,SF,IDW,6186.5911
PDPX,1993_5,SF,IDW,6179.1826
PDPX,1993_6,SF,IDW,6234.896
PDPX,1993_7,SF,IDW,6268.1316
PDPX,1993_8,SF,IDW,6291.9653
PDPX,1993_9,SF,IDW,6219.0492
PDPX,1994_5,SF,IDW,6167.5656
PDPX,1994_6,SF,IDW,6242.3321
PDPX,1994_7,SF,IDW,6128.8065
PDPX,1994_8,SF,IDW,6212.6506
PDPX,1994_9,SF,IDW,6141.1335
PDPX,1995_5,SF,IDW,6231.4169
PDPX,1995_6,SF,IDW,6233.2373
PDPX,1995_7,SF,IDW,6254.4168
PDPX,1995_8,SF,IDW,6192.5969
PDPX,1995_9,SF,IDW,6129.9551
PDPX,1996_5,SF,IDW,6138.4403
PDPX,1996_6,SF,IDW,6263.9434
PDPX,1996_7,SF,IDW,6260.9056
PDPX,1996_8,SF,IDW,6183.7477
PDPX,1996_9,SF,IDW,6136.6882
PDPX,1997_5,SF,IDW,6175.2289
PDPX,1997_6,SF,IDW,6199.5504
PDPX,1997_7,SF,IDW,6253.8786
PDPX,1997_8,SF,IDW,6261.6983
PDPX,1997_9,SF,IDW,6138.7208
PDPX,1998_5,SF,IDW,6174.415
PDPX,1998_6,SF,IDW,6219.9864
PDPX,1998_7,SF,IDW,6231.7622
PDPX,1998_8,SF,IDW,6174.6115
PDPX,1998_9,SF,IDW,6197.4569
PDPX,1999_5,SF,IDW,6190.0009
PDPX,1999_6,SF,IDW,6538.9661
PDPX,1999_7,SF,IDW,6170.4815
PDPX,1999_8,SF,IDW,6298.154
PDPX,1999_9,SF,IDW,6186.0604
PDPX,2000_5,SF,IDW,6201.281
PDPX,2000_6,SF,IDW,6193.5795
PDPX,2000_7,SF,IDW,6174.9852
PDPX,2000_8,SF,IDW,6229.0972
PDPX,2000_9,SF,IDW,6166.8779
PDPX,2001_5,SF,IDW,6155.7632
PDPX,2001_6,SF,IDW,6328.3273
PDPX,2001_7,SF,IDW,6158.6481
PDPX,2001_8,SF,IDW,6308.6241
PDPX,2001_9,SF,IDW,6146.7062
PDPX,2002_5,SF,IDW,6256.0634
PDPX,2002_6,SF,IDW,6216.2751
PDPX,2002_7,SF,IDW,6206.8491
PDPX,2002_8,SF,IDW,6248.7702
PDPX,2002_9,SF,IDW,6153.3825
PDPX,2003_5,SF,IDW,6152.9919
PDPX,2003_6,SF,IDW,6173.0557
PDPX,2003_7,SF,IDW,6166.6947
PDPX,2003_8,SF,IDW,6170.4835
PDPX,2003_9,SF,IDW,6149.1112
PDPX,2004_5,SF,IDW,6199.9856
PDPX,2004_6,SF,IDW,6197.671
PDPX,2004_7,SF,IDW,6170.2025
PDPX,2004_8,SF,IDW,6190.7863
PDPX,2004_9,SF,IDW,6190.7786
PDPX,2005_5,SF,IDW,6185.5926
PDPX,2005_6,SF,IDW,6143.1838
PDPX,2005_7,SF,IDW,6206.8305
PDPX,2005_8,SF,IDW,6274.4701
PDPX,2005_9,SF,IDW,6204.0532
PDPX,2006_5,SF,IDW,6192.6565
PDPX,2006_6,SF,IDW,6193.1673
PDPX,2006_7,SF,IDW,6235.7115
PDPX,2006_8,SF,IDW,6147.3981
PDPX,2006_9,SF,IDW,6175.1237
PDPX,2007_5,SF,IDW,6151.1123
PDPX,2007_6,SF,IDW,6216.8979
PDPX,2007_7,SF,IDW,6212.9405
PDPX,2007_8,SF,IDW,6210.7867
PDPX,2007_9,SF,IDW,6225.7191
PDPX,2008_5,SF,IDW,6202.4872
PDPX,2008_6,SF,IDW,6310.7136
PDPX,2008_7,SF,IDW,6175.412
PDPX,2008_8,SF,IDW,6221.1937
PDPX,2008_9,SF,IDW,6198.1139
PDPX,2009_5,SF,IDW,6154.3275
PDPX,2009_6,SF,IDW,6221.7132
PDPX,2009_7,SF,IDW,6244.6186
PDPX,2009_8,SF,IDW,6271.3618
PDPX,2009_9,SF,IDW,6183.9525
PDPX,2010_5,SF,IDW,6172.7124
PDPX,2010_6,SF,IDW,6191.7708
PDPX,2010_7,SF,IDW,6246.3654
PDPX,2010_8,SF,IDW,6189.454
PDPX,2010_9,SF,IDW,6200.2028
PDPX,2011_5,SF,IDW,6139.7174
PDPX,2011_6,SF,IDW,6311.7033
PDPX,2011_7,SF,IDW,6159.1256
PDPX,2011_8,SF,IDW,6251.8313
PDPX,2011_9,SF,IDW,6143.2595
PDPX,2012_5,SF,IDW,6194.2049
PDPX,2012_6,SF,IDW,6241.4204
PDPX,2012_7,SF,IDW,6189.7816
PDPX,2012_8,SF,IDW,6230.9069
PDPX,2012_9,SF,IDW,6180.2865
PDPX,2013_5,SF,IDW,6185.475
PDPX,2013_6,SF,IDW,6235.6115
PDPX,2013_7,SF,IDW,6164.0974
PDPX,2013_8,SF,IDW,6156.8746
PDPX,2013_9,SF,IDW,6164.4286
PDPX,2014_5,SF,IDW,6163.01
PDPX,2014_6,SF,IDW,6244.3513
PDPX,2014_7,SF,IDW,6266.3692
PDPX,2014_8,SF,IDW,6278.6331
PDPX,2014_9,SF,IDW,6196.9282
PDPX,2015_5,SF,IDW,6187.2789
PDPX,2015_6,SF,IDW,6341.489
PDPX,2015_7,SF,IDW,6211.3037
PDPX,2015_8,SF,IDW,6250.6471
PDPX,2015_9,SF,IDW,6211.7139
PDPX,2016_5,SF,IDW,6231.9058
PDPX,2016_6,SF,IDW,6275.9709
PDPX,2016_7,SF,IDW,6197.4108
PDPX,2016_8,SF,IDW,6162.5901
PDPX,2016_9,SF,IDW,6266.7797
WCXY,1979_5,SF,IDW,6372.8198
WCXY,1979_6,SF,IDW,6449.5847
WCXY,1979_7,SF,IDW,6398.7589
WCXY,1979_8,SF,IDW,6370.3835
WCXY,1979_9,SF,IDW,6360.7615
WCXY,1980_5,SF,IDW,6348.2205
WCXY,1980_6,SF,IDW,6443.155
WCXY,1980_7,SF,IDW,6460.069
WCXY,1980_8,SF,IDW,6505.8842
WCXY,1980_9,SF,IDW,6390.5706
WCXY,1981_5,SF,IDW,6373.3585
WCXY,1981_6,SF,IDW,6431.9064
WCXY,1981_7,SF,IDW,6451.2999
WCXY,1981_8,SF,IDW,6368.6376
WCXY,1981_9,SF,IDW,6359.7863
WCXY,1982_5,SF,IDW,6351.092
WCXY,1982_6,SF,IDW,6378.596
WCXY,1982_7,SF,IDW,6483.5365
WCXY,1982_8,SF,IDW,6383.7328
WCXY,1982_9,SF,IDW,6352.818
WCXY,1983_5,SF,IDW,6387.4256
WCXY,1983_6,SF,IDW,6453.9309
WCXY,1983_7,SF,IDW,6431.1665
WCXY,1983_8,SF,IDW,6336.281
WCXY,1983_9,SF,IDW,6405.2783
WCXY,1984_5,SF,IDW,6385.7472
WCXY,1984_6,SF,IDW,6448.2342
WCXY,1984_7,SF,IDW,6394.1555
WCXY,1984_8,SF,IDW,6394.6921
WCXY,1984_9,SF,IDW,6445.4074
WCXY,1985_5,SF,IDW,6436.6041
WCXY,1985_6,SF,IDW,6431.834
WCXY,1985_7,SF,IDW,6444.3893
WCXY,1985_8,SF,IDW,6370.0677
WCXY,1985_9,SF,IDW,6384.8943
WCXY,1986_5,SF,IDW,6358.3948
WCXY,1986_6,SF,IDW,6470.8334
WCXY,1986_7,SF,IDW,6439.5181
WCXY,1986_8,SF,IDW,6372.5014
WCXY,1986_9,SF,IDW,6353.8141
WCXY,1987_5,SF,IDW,6379.871
WCXY,1987_6,SF,IDW,6402.0375
WCXY,1987_7,SF,IDW,6560.4119
WCXY,1987_8,SF,IDW,6466.9936
WCXY,1987_9,SF,IDW,6369.0338
WCXY,1988_5,SF,IDW,6421.9891
WCXY,1988_6,SF,IDW,6404.2008
WCXY,1988_7,SF,IDW,6455.3733
WCXY,1988_8,SF,IDW,6353.593
WCXY,1988_9,SF,IDW,6413.8928
WCXY,1989_5,SF,IDW,6380.7005
WCXY,1989_6,SF,IDW,6411.5019
WCXY,1989_7,SF,IDW,6431.3565
WCXY,1989_8,SF,IDW,6456.2417
WCXY,1989_9,SF,IDW,6403.7071
WCXY,1990_5,SF,IDW,6374.6163
WCXY,1990_6,SF,IDW,6425.9755
WCXY,1990_7,SF,IDW,6371.9096
WCXY,1990_8,SF,IDW,6471.2708
WCXY,1990_9,SF,IDW,6394.0785
WCXY,1991_5,SF,IDW,6382.7785
WCXY,1991_6,SF,IDW,6577.8083
WCXY,1991_7,SF,IDW,6564.9987
WCXY,1991_8,SF,IDW,6415.3593
WCXY,1991_9,SF,IDW,6399.5045
WCXY,1992_5,SF,IDW,6359.4837
WCXY,1992_6,SF,IDW,6390.8343
WCXY,1992_7,SF,IDW,6339.411
WCXY,1992_8,SF,IDW,6430.3008
WCXY,1992_9,SF,IDW,6388.8381
WCXY,1993_5,SF,IDW,6384.4926
WCXY,1993_6,SF,IDW,6457.5215
WCXY,1993_7,SF,IDW,6397.4432
WCXY,1993_8,SF,IDW,6497.1333
WCXY,1993_9,SF,IDW,6390.6844
WCXY,1994_5,SF,IDW,6386.6976
WCXY,1994_6,SF,IDW,6417.4611
WCXY,1994_7,SF,IDW,6334.7365
WCXY,1994_8,SF,IDW,6381.4394
WCXY,1994_9,SF,IDW,6341.5576
WCXY,1995_5,SF,IDW,6416.3033
WCXY,1995_6,SF,IDW,6453.1522
WCXY,1995_7,SF,IDW,6422.3927
WCXY,1995_8,SF,IDW,6386.1793
WCXY,1995_9,SF,IDW,6330.7286
WCXY,1996_5,SF,IDW,6356.3538
WCXY,1996_6,SF,IDW,6459.8865
WCXY,1996_7,SF,IDW,6476.8885
WCXY,1996_8,SF,IDW,6397.3814
WCXY,1996_9,SF,IDW,6339.7841
WCXY,1997_5,SF,IDW,6390.907
WCXY,1997_6,SF,IDW,6385.0198
WCXY,1997_7,SF,IDW,6376.4926
WCXY,1997_8,SF,IDW,6411.8714
WCXY,1997_9,SF,IDW,6331.0169
WCXY,1998_5,SF,IDW,6366.4078
WCXY,1998_6,SF,IDW,6448.0179
WCXY,1998_7,SF,IDW,6438.7294
WCXY,1998_8,SF,IDW,6364.9447
WCXY,1998_9,SF,IDW,6392.8498
WCXY,1999_5,SF,IDW,6382.1087
WCXY,1999_6,SF,IDW,6611.2134
WCXY,1999_7,SF,IDW,6398.0738
WCXY,1999_8,SF,IDW,6553.5466
WCXY,1999_9,SF,IDW,6359.0138
WCXY,2000_5,SF,IDW,6417.7745
WCXY,2000_6,SF,IDW,6431.1764
WCXY,2000_7,SF,IDW,6386.1365
WCXY,2000_8,SF,IDW,6399.1728
WCXY,2000_9,SF,IDW,6351.5608
WCXY,2001_5,SF,IDW,6346.4811
WCXY,2001_6,SF,IDW,6520.0576
WCXY,2001_7,SF,IDW,6417.2853
WCXY,2001_8,SF,IDW,6469.7403
WCXY,2001_9,SF,IDW,6334.084
WCXY,2002_5,SF,IDW,6470.8116
WCXY,2002_6,SF,IDW,6483.4419
WCXY,2002_7,SF,IDW,6380.584
WCXY,2002_8,SF,IDW,6401.2186
WCXY,2002_9,SF,IDW,6361.8127
WCXY,2003_5,SF,IDW,6344.9247
WCXY,2003_6,SF,IDW,6403.5058
WCXY,2003_7,SF,IDW,6504.3978
WCXY,2003_8,SF,IDW,6362.5148
WCXY,2003_9,SF,IDW,6353.5091
WCXY,2004_5,SF,IDW,6397.0526
WCXY,2004_6,SF,IDW,6479.7238
WCXY,2004_7,SF,IDW,6410.2676
WCXY,2004_8,SF,IDW,6368.3958
WCXY,2004_9,SF,IDW,6344.7293
WCXY,2005_5,SF,IDW,6368.7805
WCXY,2005_6,SF,IDW,6364.4363
WCXY,2005_7,SF,IDW,6397.0193
WCXY,2005_8,SF,IDW,6436.6354
WCXY,2005_9,SF,IDW,6388.2977
WCXY,2006_5,SF,IDW,6373.4557
WCXY,2006_6,SF,IDW,6369.5004
WCXY,2006_7,SF,IDW,6492.5546
WCXY,2006_8,SF,IDW,6359.7529
WCXY,2006_9,SF,IDW,6382.9382
WCXY,2007_5,SF,IDW,6362.024
WCXY,2007_6,SF,IDW,6372.3599
WCXY,2007_7,SF,IDW,6542.5522
WCXY,2007_8,SF,IDW,6402.9869
WCXY,2007_9,SF,IDW,6407.5235
WCXY,2008_5,SF,IDW,6406.4191
WCXY,2008_6,SF,IDW,6449.1885
WCXY,2008_7,SF,IDW,6416.7097
WCXY,2008_8,SF,IDW,6408.1215
WCXY,2008_9,SF,IDW,6376.8074
WCXY,2009_5,SF,IDW,6356.728
WCXY,2009_6,SF,IDW,6466.8443
WCXY,2009_7,SF,IDW,6499.6749
WCXY,2009_8,SF,IDW,6419.9998
WCXY,2009_9,SF,IDW,6377.3395
WCXY,2010_5,SF,IDW,6359.7604
WCXY,2010_6,SF,IDW,6345.7996
WCXY,2010_7,SF,IDW,6466.2224
WCXY,2010_8,SF,IDW,6402.1814
WCXY,2010_9,SF,IDW,6387.705
WCXY,2011_5,SF,IDW,6356.7179
WCXY,2011_6,SF,IDW,6533.0122
WCXY,2011_7,SF,IDW,6465.9779
WCXY,2011_8,SF,IDW,6578.5576
WCXY,2011_9,SF,IDW,6337.7156
WCXY,2012_5,SF,IDW,6375.0394
WCXY,2012_6,SF,IDW,6361.6195
WCXY,2012_7,SF,IDW,6437.5072
WCXY,2012_8,SF,IDW,6471.6826
WCXY,2012_9,SF,IDW,6365.8657
WCXY,2013_5,SF,IDW,6411.4252
WCXY,2013_6,SF,IDW,6416.6044
WCXY,2013_7,SF,IDW,6384.9992
WCXY,2013_8,SF,IDW,6369.4405
WCXY,2013_9,SF,IDW,6370.7402
WCXY,2014_5,SF,IDW,6365.2586
WCXY,2014_6,SF,IDW,6415.1935
WCXY,2014_7,SF,IDW,6487.3103
WCXY,2014_8,SF,IDW,6492.48
WCXY,2014_9,SF,IDW,6369.4815
WCXY,2015_5,SF,IDW,6383.2887
WCXY,2015_6,SF,IDW,6739.5114
WCXY,2015_7,SF,IDW,6402.8652
WCXY,2015_8,SF,IDW,6435.2462
WCXY,2015_9,SF,IDW,6399.2715
WCXY,2016_5,SF,IDW,6444.6194
WCXY,2016_6,SF,IDW,6529.1689
WCXY,2016_7,SF,IDW,6509.1554
WCXY,2016_8,SF,IDW,6364.1833
WCXY,2016_9,SF,IDW,6510.9346
YCDM,1979_5,SF,IDW,6162.1282
YCDM,1979_6,SF,IDW,6209.5237
YCDM,1979_7,SF,IDW,6188.8956
YCDM,1979_8,SF,IDW,6175.8859
YCDM,1979_9,SF,IDW,6167.3276
YCDM,1980_5,SF,IDW,6156.9462
YCDM,1980_6,SF,IDW,6227.9204
YCDM,1980_7,SF,IDW,6217.5546
YCDM,1980_8,SF,IDW,6333.5027
YCDM,1980_9,SF,IDW,6196.0881
YCDM,1981_5,SF,IDW,6172.312
YCDM,1981_6,SF,IDW,6218.528
YCDM,1981_7,SF,IDW,6223.9985
YCDM,1981_8,SF,IDW,6168.6836
YCDM,1981_9,SF,IDW,6160.6103
YCDM,1982_5,SF,IDW,6159.6058
YCDM,1982_6,SF,IDW,6178.108
YCDM,1982_7,SF,IDW,6286.163
YCDM,1982_8,SF,IDW,6183.819
YCDM,1982_9,SF,IDW,6150.0552
YCDM,1983_5,SF,IDW,6207.8911
YCDM,1983_6,SF,IDW,6264.1167
YCDM,1983_7,SF,IDW,6196.9897
YCDM,1983_8,SF,IDW,6149.3035
YCDM,1983_9,SF,IDW,6244.3332
YCDM,1984_5,SF,IDW,6197.7663
YCDM,1984_6,SF,IDW,6229.3147
YCDM,1984_7,SF,IDW,6215.4673
YCDM,1984_8,SF,IDW,6197.0214
YCDM,1984_9,SF,IDW,6204.2584
YCDM,1985_5,SF,IDW,6228.97
YCDM,1985_6,SF,IDW,6207.7141
YCDM,1985_7,SF,IDW,6273.6862
YCDM,1985_8,SF,IDW,6169.5964
YCDM,1985_9,SF,IDW,6217.9206
YCDM,1986_5,SF,IDW,6162.6486
YCDM,1986_6,SF,IDW,6283.7672
YCDM,1986_7,SF,IDW,6246.2448
YCDM,1986_8,SF,IDW,6175.2932
YCDM,1986_9,SF,IDW,6166.9998
YCDM,1987_5,SF,IDW,6179.5261
YCDM,1987_6,SF,IDW,6195.0892
YCDM,1987_7,SF,IDW,6341.0918
YCDM,1987_8,SF,IDW,6240.9454
YCDM,1987_9,SF,IDW,6190.2597
YCDM,1988_5,SF,IDW,6207.2843
YCDM,1988_6,SF,IDW,6188.7861
YCDM,1988_7,SF,IDW,6237.4638
YCDM,1988_8,SF,IDW,6164.665
YCDM,1988_9,SF,IDW,6204.2258
YCDM,1989_5,SF,IDW,6178.6472
YCDM,1989_6,SF,IDW,6202.4682
YCDM,1989_7,SF,IDW,6229.8228
YCDM,1989_8,SF,IDW,6229.8181
YCDM,1989_9,SF,IDW,6216.3428
YCDM,1990_5,SF,IDW,6175.4791
YCDM,1990_6,SF,IDW,6202.4533
YCDM,1990_7,SF,IDW,6151.4649
YCDM,1990_8,SF,IDW,6280.4596
YCDM,1990_9,SF,IDW,6234.5184
YCDM,1991_5,SF,IDW,6178.3537
YCDM,1991_6,SF,IDW,6341.5755
YCDM,1991_7,SF,IDW,6306.5219
YCDM,1991_8,SF,IDW,6200.1605
YCDM,1991_9,SF,IDW,6183.169
YCDM,1992_5,SF,IDW,6159.7064
YCDM,1992_6,SF,IDW,6188.4472
YCDM,1992_7,SF,IDW,6139.835
YCDM,1992_8,SF,IDW,6236.142
YCDM,1992_9,SF,IDW,6177.0594
YCDM,1993_5,SF,IDW,6177.8554
YCDM,1993_6,SF,IDW,6244.7919
YCDM,1993_7,SF,IDW,6230.5724
YCDM,1993_8,SF,IDW,6336.6256
YCDM,1993_9,SF,IDW,6190.728
YCDM,1994_5,SF,IDW,6177.3661
YCDM,1994_6,SF,IDW,6225.1881
YCDM,1994_7,SF,IDW,6130.2566
YCDM,1994_8,SF,IDW,6204.21
YCDM,1994_9,SF,IDW,6146.686
YCDM,1995_5,SF,IDW,6223.431
YCDM,1995_6,SF,IDW,6246.2775
YCDM,1995_7,SF,IDW,6237.1673
YCDM,1995_8,SF,IDW,6179.7097
YCDM,1995_9,SF,IDW,6131.0114
YCDM,1996_5,SF,IDW,6142.8366
YCDM,1996_6,SF,IDW,6262.8516
YCDM,1996_7,SF,IDW,6281.1411
YCDM,1996_8,SF,IDW,6189.7121
YCDM,1996_9,SF,IDW,6137.0635
YCDM,1997_5,SF,IDW,6175.1819
YCDM,1997_6,SF,IDW,6215.6088
YCDM,1997_7,SF,IDW,6198.6762
YCDM,1997_8,SF,IDW,6240.2994
YCDM,1997_9,SF,IDW,6134.2922
YCDM,1998_5,SF,IDW,6160.7112
YCDM,1998_6,SF,IDW,6229.6801
YCDM,1998_7,SF,IDW,6239.9647
YCDM,1998_8,SF,IDW,6166.747
YCDM,1998_9,SF,IDW,6215.4431
YCDM,1999_5,SF,IDW,6180.5585
YCDM,1999_6,SF,IDW,6470.703
YCDM,1999_7,SF,IDW,6176.6274
YCDM,1999_8,SF,IDW,6323.9357
YCDM,1999_9,SF,IDW,6175.3054
YCDM,2000_5,SF,IDW,6208.3117
YCDM,2000_6,SF,IDW,6205.6097
YCDM,2000_7,SF,IDW,6177.7093
YCDM,2000_8,SF,IDW,6218.1105
YCDM,2000_9,SF,IDW,6144.789
YCDM,2001_5,SF,IDW,6149.5444
YCDM,2001_6,SF,IDW,6345.0094
YCDM,2001_7,SF,IDW,6195.3949
YCDM,2001_8,SF,IDW,6291.8827
YCDM,2001_9,SF,IDW,6135.2048
YCDM,2002_5,SF,IDW,6260.6697
YCDM,2002_6,SF,IDW,6237.4774
YCDM,2002_7,SF,IDW,6191.8741
